com.samsung.shealth.tracker.pedometer_step_count,6260063,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
27257,4,0,43,2023-12-29 09:29:00.000,,,2023-12-29 09:35:00.812,2023-12-29 09:35:00.812,43,1.1666666,31.8,1.65,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:30:00.000,38c1156c-34d4-4ae3-bf18-cac0724ed254,
6311,4,0,8,2023-12-29 09:31:00.000,,,2023-12-29 09:35:00.874,2023-12-29 09:35:00.874,8,0.8888889,5.61,0.3,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:32:00.000,f0c836b1-979b-43ee-8149-9531a2cc75fa,
16944,4,0,28,2023-12-29 09:33:00.000,,,2023-12-29 09:35:00.928,2023-12-29 09:35:00.928,28,1.2222222,20.71,1.04,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:34:00.000,4ea1dd52-67da-4022-b0dd-5ebed9e83e6b,
54137,4,0,87,2023-12-29 09:34:00.000,,,2023-12-29 09:35:00.973,2023-12-29 09:35:00.973,87,1.1666666,63.16,3.26,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:35:00.000,607235cb-c505-4094-b423-957bacc95999,
2663,4,0,7,2023-12-29 09:35:00.000,,,2023-12-29 09:36:42.263,2023-12-29 09:36:42.263,7,2.1666667,5.77,0.24,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:36:00.000,b3cc48a0-e586-447b-99ae-38456ffe7805,
23713,4,0,41,2023-12-29 09:39:00.000,,,2023-12-29 09:40:44.874,2023-12-29 09:40:44.874,41,1.2777778,30.3,1.51,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:40:00.000,c946c1f3-1896-4a01-99eb-16aefc3d09d1,
13432,4,0,17,2023-12-29 09:40:00.000,,,2023-12-29 09:40:45.002,2023-12-29 09:40:45.002,17,0.8888889,11.94,0.65,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:41:00.000,668f27d5-155f-413e-896f-655bb5b08b8e,
41741,4,0,56,2023-12-29 09:41:00.000,,,2023-12-29 09:44:17.297,2023-12-29 09:41:47.280,56,0.9561294,39.91,2.19,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:42:00.000,7dbb88ed-8a07-4b48-8b7c-da8263adf441,
22960,4,0,32,2023-12-29 09:42:00.000,,,2023-12-29 09:44:17.493,2023-12-29 09:44:17.493,32,1.0,22.96,1.26,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:43:00.000,c092bf64-780d-43d0-9c73-a50eb88426aa,
18495,4,0,28,2023-12-29 09:43:00.000,,,2023-12-29 09:44:17.562,2023-12-29 09:44:17.562,28,1.111111,20.55,1.09,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:44:00.000,299945e9-421d-4209-8662-26c1ef92bc3f,
33006,4,0,44,2023-12-29 09:48:00.000,,,2023-12-29 09:52:09.231,2023-12-29 09:52:09.231,44,0.97222227,32.09,1.67,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:49:00.000,8ca5f20f-ec3f-4b11-a813-c380a830d18f,
9445,4,0,14,2023-12-29 09:50:00.000,,,2023-12-29 09:52:09.336,2023-12-29 09:52:09.336,14,1.0555556,9.97,0.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 09:51:00.000,e3840c6e-7350-426b-b78d-00868580c086,
21877,4,0,29,2023-12-29 10:00:00.000,,,2023-12-29 10:01:10.541,2023-12-29 10:01:10.541,29,0.9722222,21.27,1.09,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:01:00.000,82bb64a6-257e-4729-b2eb-35979d6281a3,
6316,4,0,14,2023-12-29 10:03:00.000,,,2023-12-29 10:11:22.929,2023-12-29 10:11:22.929,14,1.7777778,11.23,0.45,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:04:00.000,bb0f7a81-15b3-4317-b993-85cb0b538392,
8968,4,0,12,2023-12-29 10:04:00.000,,,2023-12-29 10:11:23.034,2023-12-29 10:11:23.034,12,0.9444444,8.47,0.46,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:05:00.000,cf7a6a1c-264b-4800-9793-a59e4007e632,
45971,4,5,79,2023-12-29 10:06:00.000,,,2023-12-29 10:11:23.096,2023-12-29 10:11:23.096,84,1.4722222,67.68,3.51,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:07:00.000,fefbde0e-5d5d-4c02-a86b-f106997f2c1a,
18094,4,0,34,2023-12-29 10:07:00.000,,,2023-12-29 10:11:23.189,2023-12-29 10:11:23.189,34,1.6944444,30.66,1.71,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:08:00.000,114a8b22-3ade-4bec-b18b-608a744a2533,
26373,4,0,48,2023-12-29 10:08:00.000,,,2023-12-29 10:11:23.260,2023-12-29 10:11:23.260,48,1.3888888,36.63,1.73,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:09:00.000,ba300fa1-1309-4973-9fe8-365613102948,
4411,4,0,9,2023-12-29 10:10:00.000,,,2023-12-29 10:11:23.311,2023-12-29 10:11:23.311,9,1.5277778,6.74,0.32,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:11:00.000,b56446c1-9ec1-4c21-b782-9b56d68d3a24,
492,4,0,1,2023-12-29 10:11:00.000,,,2023-12-29 10:11:23.333,2023-12-29 10:11:23.333,1,1.5833334,0.78,0.03,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:12:00.000,2a6c5ece-9322-4a34-9429-2c12e927215d,
25232,4,0,42,2023-12-29 10:23:00.000,,,2023-12-29 10:25:35.559,2023-12-29 10:25:35.559,42,1.2222222,30.84,1.59,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:24:00.000,4abf6e27-21c7-4646-aa87-b72b8df64ab5,
44104,4,0,74,2023-12-29 10:24:00.000,,,2023-12-29 10:25:35.682,2023-12-29 10:25:35.682,74,1.25,55.13,2.78,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:25:00.000,2bd670da-32af-490a-85c2-6caa36596dc4,
23540,4,0,53,2023-12-29 10:25:00.000,,,2023-12-29 10:25:35.727,2023-12-29 10:25:35.727,53,1.7777778,41.85,1.72,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:26:00.000,bc41ba65-7576-48c7-ad8c-e54b301b25a1,
50017,4,0,87,2023-12-29 10:35:00.000,,,2023-12-29 10:36:47.811,2023-12-29 10:36:47.811,87,1.3055556,65.3,3.22,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:36:00.000,f5d6e6e2-a561-4f9d-aa1f-9f4f75ec9362,
10380,4,0,16,2023-12-29 10:36:00.000,,,2023-12-29 10:36:59.737,2023-12-29 10:36:47.926,16,1.1145493,11.57,0.6,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:37:00.000,98df0beb-dff3-4f99-834c-266ddd463cf3,
11046,4,0,14,2023-12-29 10:37:00.000,,,2023-12-29 10:39:05.097,2023-12-29 10:37:00.584,14,0.89080924,9.84,0.53999996,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:38:00.000,c7694657-8628-49ac-a338-f008f272fb7b,
35742,4,0,57,2023-12-29 10:38:00.000,,,2023-12-29 10:39:05.267,2023-12-29 10:39:05.267,57,1.1666666,41.7,2.09,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:39:00.000,25923910-a34f-4970-9507-8c47f67b3097,
6685,4,0,9,2023-12-29 10:45:00.000,,,2023-12-29 10:46:11.727,2023-12-29 10:46:11.727,9,0.9722222,6.5,0.33,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:46:00.000,417086b0-606f-4cdc-aba9-882ce592d541,
14884,4,0,27,2023-12-29 10:46:00.000,,,2023-12-29 10:49:40.353,2023-12-29 10:49:40.353,27,1.3611112,20.26,0.98,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:47:00.000,e8345289-6f0e-492e-a55a-af3de7b5c1e8,
23268,4,0,44,2023-12-29 10:47:00.000,,,2023-12-29 10:49:40.419,2023-12-29 10:49:40.419,44,1.4444444,33.61,1.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:48:00.000,0fedc495-5854-49df-82ea-207db33fcdb1,
19158,4,0,33,2023-12-29 10:48:00.000,,,2023-12-29 10:49:40.491,2023-12-29 10:49:40.491,33,1.2777778,24.48,1.21,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:49:00.000,a209b92c-cbc9-483b-8153-356db359d7da,
27210,4,0,41,2023-12-29 10:49:00.000,,,2023-12-29 10:51:29.977,2023-12-29 10:49:40.599,41,1.107681,30.14,1.5500001,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:50:00.000,ae00244a-399e-40b2-890c-e99152642f47,
25633,4,0,47,2023-12-29 10:50:00.000,,,2023-12-29 10:51:30.074,2023-12-29 10:51:30.074,47,1.3611112,34.89,1.69,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:51:00.000,f70ee43b-0613-4e06-9950-7eaf4c42682c,
8841,4,0,19,2023-12-29 10:51:00.000,,,2023-12-29 10:51:30.177,2023-12-29 10:51:30.177,19,1.6388888,14.49,0.65,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:52:00.000,b898c7fd-307e-49e2-b354-f152afc34f03,
13455,4,0,17,2023-12-29 10:58:00.000,,,2023-12-29 10:59:02.309,2023-12-29 10:59:02.309,17,0.8888889,11.96,0.64,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 10:59:00.000,485dee8c-afc5-4234-99a4-8398b3a167f0,
5523,4,0,7,2023-12-29 10:59:00.000,,,2023-12-29 10:59:05.422,2023-12-29 10:59:04.855,7,0.88888884,4.91,0.26,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 11:00:00.000,5e2010bf-383e-467c-8ffd-e6de79be3d52,
30892,4,0,54,2023-12-29 11:00:00.000,,,2023-12-29 11:04:25.310,2023-12-29 11:04:25.310,54,1.3333334,41.19,1.92,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 11:01:00.000,44660ebe-e6dd-41b5-85c2-0238a4494119,
47814,4,0,79,2023-12-29 11:01:00.000,,,2023-12-29 11:04:25.514,2023-12-29 11:04:25.514,79,1.2222222,58.44,2.97,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 11:02:00.000,9d0655c9-e3fe-4c2e-944a-c0528b73e134,
22069,4,0,37,2023-12-29 11:02:00.000,,,2023-12-29 11:04:25.610,2023-12-29 11:04:25.610,37,1.2777778,28.2,1.33,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 11:03:00.000,8b375255-916d-4e7b-bec7-70976fdc21e8,
24736,4,0,42,2023-12-29 11:03:00.000,,,2023-12-29 11:04:25.662,2023-12-29 11:04:25.662,42,1.25,30.92,1.63,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 11:04:00.000,6bd1e080-f8c8-4f06-9ae6-686277dc8372,
1709,4,0,3,2023-12-29 11:04:00.000,,,2023-12-29 11:04:25.737,2023-12-29 11:04:25.737,3,1.3333334,2.28,0.12,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 11:05:00.000,603498bc-bf6d-4cf4-a42e-2c17f4ed132e,
29211,4,0,52,2023-12-29 12:05:00.000,,,2023-12-29 12:14:09.588,2023-12-29 12:14:09.588,52,1.3611112,39.76,1.85,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:06:00.000,9229c953-4bd6-47e5-b9c0-46ac3cd4c9ea,
26851,4,0,35,2023-12-29 12:07:00.000,,,2023-12-29 12:14:09.742,2023-12-29 12:14:09.742,35,0.9444444,25.36,1.33,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:08:00.000,a0a33633-41b6-4bc5-a057-328f944b92e0,
4250,4,0,8,2023-12-29 12:08:00.000,,,2023-12-29 12:14:09.868,2023-12-29 12:14:09.868,8,1.4444443,6.14,0.29,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:09:00.000,acd1dd9c-39f7-40df-b9db-b7b0796c084f,
16044,4,0,23,2023-12-29 12:09:00.000,,,2023-12-29 12:14:10.140,2023-12-29 12:14:10.140,23,1.0277778,16.49,0.9,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:10:00.000,42afbd99-3bc3-4742-abcc-33ddd98ed115,
5546,4,0,7,2023-12-29 12:12:00.000,,,2023-12-29 12:14:10.211,2023-12-29 12:14:10.211,7,0.88888896,4.93,0.26,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:13:00.000,652b9062-d0d8-422f-bb54-50054b60dd16,
9201,4,0,14,2023-12-29 12:13:00.000,,,2023-12-29 12:14:10.423,2023-12-29 12:14:10.423,14,1.1388888,10.48,0.53,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:14:00.000,dbbfbb87-d71c-4fd1-8c0d-27269cbafebb,
13832,4,0,18,2023-12-29 12:19:00.000,,,2023-12-29 12:21:56.201,2023-12-29 12:21:56.201,18,0.9166667,12.68,0.69,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:20:00.000,199b4528-fea7-421e-a6ab-285a4e69d7a9,
40925,4,0,67,2023-12-29 12:20:00.000,,,2023-12-29 12:21:56.274,2023-12-29 12:21:56.274,67,1.2222222,50.02,2.45,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:21:00.000,2883bc71-7445-415f-b02f-d99057ac571b,
23828,4,0,38,2023-12-29 12:21:00.000,,,2023-12-29 12:21:56.399,2023-12-29 12:21:56.399,38,1.1666666,27.8,1.42,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:22:00.000,cfbc4dc1-e9d6-4eb7-bff5-50e7649aeffc,
38209,4,0,72,2023-12-29 12:29:00.000,,,2023-12-29 12:33:01.164,2023-12-29 12:33:01.164,72,1.4166666,54.13,2.57,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:30:00.000,21a8677b-3f0d-4c02-bf78-975a1fc826df,
23734,4,0,38,2023-12-29 12:31:00.000,,,2023-12-29 12:33:01.303,2023-12-29 12:33:01.303,38,1.1666666,27.69,1.46,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:32:00.000,69bd2742-8422-4358-81db-d23714d68047,
24602,4,0,49,2023-12-29 12:32:00.000,,,2023-12-29 12:33:01.431,2023-12-29 12:33:01.431,49,1.5555556,38.27,1.64,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:33:00.000,c4c117ac-3b74-4e51-a88d-f8a6908c2422,
43366,4,0,64,2023-12-29 12:38:00.000,,,2023-12-29 12:43:02.827,2023-12-29 12:43:02.827,64,1.0833334,46.98,2.43,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:39:00.000,0053cf07-eba2-45c3-bf51-da2f16a1be87,
16744,4,0,26,2023-12-29 12:39:00.000,,,2023-12-29 12:43:02.894,2023-12-29 12:43:02.894,26,1.1388888,19.07,1.03,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:40:00.000,ab94126d-4a57-4118-9ec9-36d378f17dd1,
26225,4,0,34,2023-12-29 12:40:00.000,,,2023-12-29 12:43:02.992,2023-12-29 12:43:02.992,34,0.9166667,24.04,1.29,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:41:00.000,212bb68c-3b69-4dd3-9d97-02fd041439ac,
15119,4,0,25,2023-12-29 12:41:00.000,,,2023-12-29 12:43:03.066,2023-12-29 12:43:03.066,25,1.1944444,18.06,0.94,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:42:00.000,0dc54333-f691-4566-8aad-bb16a73fd99b,
24231,4,0,39,2023-12-29 12:42:00.000,,,2023-12-29 12:43:03.161,2023-12-29 12:43:03.161,39,1.1666666,28.27,1.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:43:00.000,b51151d0-97bf-40d4-8929-e1998c5ca935,
52322,4,0,90,2023-12-29 12:49:00.000,,,2023-12-29 12:50:27.839,2023-12-29 12:50:27.839,90,1.3055556,68.31,3.35,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:50:00.000,7e05a6e7-1e9b-4685-aa17-f02d49085bb0,
16803,4,0,26,2023-12-29 12:50:00.000,,,2023-12-29 12:50:27.945,2023-12-29 12:50:27.945,26,1.1111112,18.67,1.0,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:51:00.000,a7deece0-7a70-4bad-8177-1c8d68edbf46,
14570,4,0,19,2023-12-29 12:56:00.000,,,2023-12-29 12:56:49.165,2023-12-29 12:56:45.571,19,0.9203797,13.41,0.71000004,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:57:00.000,a0c8df26-fd00-4c07-b243-e8e8ad9952c6,
57019,4,0,102,2023-12-29 12:57:00.000,,,2023-12-29 13:00:36.557,2023-12-29 13:00:36.557,102,1.3611112,77.61,3.76,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:58:00.000,8e0e7494-b851-4802-8fee-c6c9b528e984,
22579,4,0,36,2023-12-29 12:58:00.000,,,2023-12-29 13:00:36.668,2023-12-29 13:00:36.668,36,1.1944444,26.97,1.32,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 12:59:00.000,bcc44bd6-6560-4116-bca4-f381171cdacf,
27548,4,0,60,2023-12-29 12:59:00.000,,,2023-12-29 13:00:36.801,2023-12-29 13:00:36.801,60,1.6944444,46.68,2.03,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:00:00.000,bd269f67-500f-46ec-b066-e24d9dedba03,
18015,4,0,45,2023-12-29 13:00:00.000,,,2023-12-29 13:00:36.889,2023-12-29 13:00:36.889,45,2.0,36.03,1.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:01:00.000,e460d558-be23-4484-9e58-1f0d2bde20f0,
18956,4,0,24,2023-12-29 13:06:00.000,,,2023-12-29 13:07:10.886,2023-12-29 13:07:10.886,24,0.8888889,16.85,0.92,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:07:00.000,ce024d5a-e3a3-4267-8e73-dbb788c8bb9b,
7404,4,0,12,2023-12-29 13:09:00.000,,,2023-12-29 13:09:51.101,2023-12-29 13:09:51.101,12,1.2222222,9.05,0.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:10:00.000,f472e8f1-bc38-45ba-a6ed-62671aa7ba9c,
9428,4,0,15,2023-12-29 13:13:00.000,,,2023-12-29 13:15:00.985,2023-12-29 13:15:00.985,15,1.1666666,11.0,0.55,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:14:00.000,9ac130dc-c70e-46e4-83c0-510133e4f98c,
44385,4,0,69,2023-12-29 13:14:00.000,,,2023-12-29 13:15:01.028,2023-12-29 13:15:01.028,69,1.1388888,50.55,2.63,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:15:00.000,30755983-c016-4b63-b36b-81b404816acf,
57783,4,0,88,2023-12-29 13:15:00.000,,,2023-12-29 13:18:03.018,2023-12-29 13:15:01.083,88,1.1133032,64.33,3.35,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:16:00.000,b8e08bfe-fe89-4abd-894a-d9bfa7554ae2,
558,4,0,1,2023-12-29 13:16:00.000,,,2023-12-29 13:18:03.192,2023-12-29 13:18:03.192,1,1.3611112,0.76,0.04,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:17:00.000,a17f69b7-050d-47d1-84ba-ceddf4b7a541,
3355,4,0,6,2023-12-29 13:18:00.000,,,2023-12-29 13:18:04.553,2023-12-29 13:18:04.553,6,1.3888888,4.66,0.21,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:19:00.000,4c07f981-c891-4681-b500-a3be665df02a,
14583,4,0,23,2023-12-29 13:23:00.000,,,2023-12-29 13:25:59.812,2023-12-29 13:25:59.812,23,1.3055556,19.04,1.05,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:24:00.000,20a15a3c-b347-4278-869d-3dacfa7028e3,
49817,4,0,79,2023-12-29 13:24:00.000,,,2023-12-29 13:25:59.932,2023-12-29 13:25:59.932,79,1.1666666,58.12,2.98,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:25:00.000,db49c1bf-e9c4-4a09-8f7f-491f7b58c17c,
9158,4,0,19,2023-12-29 13:25:00.000,,,2023-12-29 13:26:00.013,2023-12-29 13:26:00.013,19,1.6388887,15.01,0.59,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:26:00.000,ebb69094-d3fd-4493-a881-40445c470cbc,
25129,4,0,38,2023-12-29 13:33:00.000,,,2023-12-29 13:35:01.181,2023-12-29 13:35:01.181,38,1.1388888,28.62,1.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:34:00.000,645faf67-4b14-4f39-90d0-a96e940ae7e3,
42354,4,0,65,2023-12-29 13:34:00.000,,,2023-12-29 13:35:14.773,2023-12-29 13:35:14.773,65,1.1111112,47.06,2.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:35:00.000,6f09b232-d20c-473b-b150-d22fd2df43d1,
49492,4,0,87,2023-12-29 13:35:00.000,,,2023-12-29 13:36:06.416,2023-12-29 13:36:06.416,87,1.3333334,65.99,3.2,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:36:00.000,7bb82dee-a083-4719-a648-778de42cc888,
45130,4,0,74,2023-12-29 13:47:00.000,,,2023-12-29 13:49:10.684,2023-12-29 13:49:10.684,74,1.2222222,55.16,2.75,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:48:00.000,39a21569-c7a5-449c-a820-98ed21466e1d,
36979,4,0,60,2023-12-29 13:48:00.000,,,2023-12-29 13:49:10.751,2023-12-29 13:49:10.751,60,1.1944444,44.17,2.31,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:49:00.000,df3c08f6-0fe8-4130-acc1-ce7eba21c72f,
9887,4,0,16,2023-12-29 13:56:00.000,,,2023-12-29 13:56:59.512,2023-12-29 13:56:59.512,16,1.1944444,11.81,0.58,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 13:57:00.000,ce4ec2ca-f74d-4369-b178-8e6cc4face0c,
22476,4,0,38,2023-12-29 14:00:00.000,,,2023-12-29 14:01:44.891,2023-12-29 14:01:44.891,38,1.2777778,28.72,1.41,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:01:00.000,e59aea5e-6342-4eda-bbf4-68482fbb3082,
23492,4,0,38,2023-12-29 14:01:00.000,,,2023-12-29 14:01:45.057,2023-12-29 14:01:45.057,38,1.1944444,28.06,1.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:02:00.000,728abd09-6ecb-4c02-ab6f-05adc482e8c9,
33196,4,0,43,2023-12-29 14:02:00.000,,,2023-12-29 14:15:01.208,2023-12-29 14:15:01.208,43,0.9166667,30.43,1.67,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:03:00.000,9d7aa108-7542-4749-8cb4-f6a2ab920fba,
42346,4,0,68,2023-12-29 14:03:00.000,,,2023-12-29 14:15:20.413,2023-12-29 14:15:20.413,68,1.1944444,50.58,2.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:04:00.000,f4bb166a-fcde-40a9-b2ee-a93600113676,
37635,4,0,64,2023-12-29 14:04:00.000,,,2023-12-29 14:15:20.477,2023-12-29 14:15:20.477,64,1.2777778,48.09,2.42,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:05:00.000,0f0f98b4-c4a4-4a0b-a23c-07fa79c27376,
34366,4,0,51,2023-12-29 14:05:00.000,,,2023-12-29 14:15:20.539,2023-12-29 14:15:20.539,51,1.0833334,37.23,1.94,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:06:00.000,c312fbe7-5d81-4050-88a5-59c997764737,
35707,4,0,63,2023-12-29 14:06:00.000,,,2023-12-29 14:15:20.586,2023-12-29 14:15:20.586,63,1.3333334,47.61,2.35,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:07:00.000,c64afb80-83f8-4d81-b42c-a514c7aaf7a6,
34884,4,0,53,2023-12-29 14:07:00.000,,,2023-12-29 14:15:20.641,2023-12-29 14:15:20.641,53,1.111111,38.76,2.02,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:08:00.000,8d185317-92df-4e97-a247-9837b00b1d78,
31786,4,0,52,2023-12-29 14:08:00.000,,,2023-12-29 14:15:33.330,2023-12-29 14:15:33.330,52,1.2222222,38.85,1.98,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:09:00.000,11d8e4ab-ae03-4ab6-8e6d-427746e509ac,
32702,4,0,60,2023-12-29 14:09:00.000,,,2023-12-29 14:15:33.441,2023-12-29 14:15:33.441,60,1.3888888,45.42,2.19,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:10:00.000,07f93109-1326-45aa-bb33-081533e498f5,
33136,4,0,53,2023-12-29 14:10:00.000,,,2023-12-29 14:15:33.498,2023-12-29 14:15:33.498,53,1.1944443,39.58,1.96,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:11:00.000,05dd60f5-c2b6-410f-af26-8cb6b5574a1e,
33296,4,0,58,2023-12-29 14:11:00.000,,,2023-12-29 14:15:33.570,2023-12-29 14:15:33.570,58,1.3055556,43.47,2.18,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:12:00.000,395d61fd-0b45-4a11-872f-3751ca99fb08,
36636,4,0,55,2023-12-29 14:13:00.000,,,2023-12-29 14:15:33.640,2023-12-29 14:15:33.640,55,1.0833334,39.69,2.12,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-29 14:14:00.000,6f13345c-80f8-47eb-be22-828e7269e35b,
