com.samsung.shealth.tracker.pedometer_step_count,6260063,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
16569,4,0,24,2024-01-02 19:33:00.000,,,2024-01-02 19:35:02.376,2024-01-02 19:35:02.376,24,1.0555555,17.49,0.93,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 19:34:00.000,e62bfef8-bcc8-4ebd-a414-6ee011af851e,
32882,4,0,51,2024-01-02 19:36:00.000,,,2024-01-02 19:43:48.330,2024-01-02 19:43:48.330,51,1.1388888,37.45,1.97,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 19:37:00.000,55324343-deed-46e3-b66b-a447014b3d76,
60000,4,0,96,2024-01-02 19:37:00.000,,,2024-01-02 19:43:48.369,2024-01-02 19:43:48.369,96,1.178,70.68,3.84,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 19:38:00.000,dd46bedf-4eea-4998-9fb4-7078cf5c1264,
60000,4,0,90,2024-01-02 19:38:00.000,,,2024-01-02 19:43:48.412,2024-01-02 19:43:48.412,90,1.0838333,65.03,3.6,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 19:39:00.000,2abeab8c-31af-4496-8c63-f67e21cee11b,
60000,4,0,93,2024-01-02 19:39:00.000,,,2024-01-02 19:43:48.455,2024-01-02 19:43:48.455,93,1.1315,67.89,3.72,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 19:40:00.000,31b32a5c-be95-47c8-ae33-7baad4ad73e5,
36623,4,0,57,2024-01-02 19:40:00.000,,,2024-01-02 19:43:48.489,2024-01-02 19:43:48.489,57,1.1388888,41.71,2.27,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 19:41:00.000,6015c3ef-9997-4025-a69b-f686e0ab2be0,
11435,4,0,20,2024-01-02 19:41:00.000,,,2024-01-02 19:43:48.530,2024-01-02 19:43:48.530,20,1.3055556,14.93,0.72,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 19:42:00.000,83b7e2e1-b6c3-46d7-8bd0-ca7e0a7066cf,
11523,4,0,20,2024-01-02 19:43:00.000,,,2024-01-02 19:43:54.339,2024-01-02 19:43:48.561,20,1.3190026,15.2,0.7600001,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 19:44:00.000,10bbaf6e-8832-47b6-961a-12db40aede62,
9336,4,0,13,2024-01-02 22:47:00.000,,,2024-01-02 22:48:26.141,2024-01-02 22:47:35.256,13,1.0111185,9.440001,0.49,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 22:48:00.000,24a02873-0271-43c7-8c7e-83d60fb7568c,
6370,4,0,9,2024-01-02 22:53:00.000,,,2024-01-02 22:55:01.596,2024-01-02 22:55:01.596,9,1.0,6.37,0.34,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 22:54:00.000,0adcc738-b87f-437d-9465-8263e9dcb2b4,
6648,4,0,11,2024-01-02 23:03:00.000,,,2024-01-02 23:04:03.840,2024-01-02 23:04:03.840,11,1.25,8.31,0.4,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 23:04:00.000,ffd712e4-aeaa-4cc1-9d39-629189a0d369,
6689,4,0,9,2024-01-02 23:04:00.000,,,2024-01-02 23:04:06.495,2024-01-02 23:04:04.565,9,0.9627581,6.44,0.33999997,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-02 23:05:00.000,ee407e50-8523-4539-973f-c943
28696,4,0,54,2024-01-03 08:54:00.000,,,2024-01-03 08:55:04.507,2024-01-03 08:55:04.507,54,1.4444444,41.45,1.88,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 08:55:00.000,1d04d8ae-b410-420d-9a49-345933d1159d,
56781,4,0,105,2024-01-03 08:55:00.000,,,2024-01-03 09:15:03.191,2024-01-03 09:15:03.191,105,1.4166666,80.44,3.93,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 08:56:00.000,a4065d0f-05e5-4625-86f1-9f07411104a4,
60000,4,0,114,2024-01-03 08:56:00.000,,,2024-01-03 09:15:03.240,2024-01-03 09:15:03.240,114,1.4610001,87.66,3.86,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 08:57:00.000,d12c3c7d-87c4-4b5a-bd92-63fc6053c3db,
60000,4,0,105,2024-01-03 08:57:00.000,,,2024-01-03 09:15:03.265,2024-01-03 09:15:03.265,115,1.4503334,87.02,3.71,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 08:58:00.000,8fdcad29-18c3-4398-8c38-e06ee405d99b,
22962,4,0,16,2024-01-03 08:58:00.000,,,2024-01-03 09:15:03.297,2024-01-03 09:15:03.297,60,1.4166666,32.53,2.07,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 08:59:00.000,975a828a-d872-4968-978d-741715c2d672,
36628,4,0,64,2024-01-03 09:13:00.000,,,2024-01-03 09:15:03.309,2024-01-03 09:15:03.309,69,1.4166666,51.89,2.62,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 09:14:00.000,cdbf9926-fe4d-4473-b8b7-9a8b0e222bd7,
59352,4,0,104,2024-01-03 09:14:00.000,,,2024-01-03 09:15:03.322,2024-01-03 09:15:03.322,116,1.4722222,87.38,4.42,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 09:15:00.000,4377d0b3-6bf6-4243-8db4-e7840d9cf669,
58520,4,0,113,2024-01-03 09:15:00.000,,,2024-01-03 09:31:46.357,2024-01-03 09:31:46.357,113,1.5,87.78,3.39,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 09:16:00.000,8d6a32d2-d5ad-4606-b0b7-ccaed29fecfc,
59265,4,0,99,2024-01-03 09:16:00.000,,,2024-01-03 09:31:46.402,2024-01-03 09:31:46.402,110,1.4166666,83.96,3.77,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 09:17:00.000,f5d5b758-dd29-423f-9f0b-a2d840486b38,
36480,4,0,18,2024-01-03 09:17:00.000,,,2024-01-03 09:31:46.415,2024-01-03 09:31:46.415,95,1.1666666,42.56,12.2,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 09:18:00.000,7d01a0d3-c0a4-411c-8eaf-b51bc6f7fcd6,
5139,4,0,9,2024-01-03 09:18:00.000,,,2024-01-03 09:31:46.425,2024-01-03 09:31:46.425,9,1.3055556,6.71,0.33,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 09:19:00.000,9e261c04-4d12-4174-88f3-4a6bde8332f3,
8075,4,0,15,2024-01-03 10:03:00.000,,,2024-01-03 10:15:04.475,2024-01-03 10:15:04.475,15,1.4166666,11.44,0.53,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:04:00.000,36079915-55ff-43af-93b7-286dc300de72,
43630,4,0,62,2024-01-03 10:46:00.000,,,2024-01-03 10:55:05.315,2024-01-03 10:55:05.315,68,1.1388888,49.69,2.66,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:47:00.000,4e3967a2-ef24-412b-86d6-f3deeb86a7b5,
29699,4,0,0,2024-01-03 10:47:00.000,,,2024-01-03 10:55:05.345,2024-01-03 10:55:05.345,105,1.3333334,39.6,3.94,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:48:00.000,debbc119-55c3-43c0-84e4-a9177f07b71b,
45188,4,0,56,2024-01-03 10:48:00.000,,,2024-01-03 10:55:05.355,2024-01-03 10:55:05.355,94,1.2222222,55.23,3.62,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:49:00.000,e06c76f9-454c-421c-b748-2add3b61c5d4,
60000,4,0,89,2024-01-03 10:49:00.000,,,2024-01-03 10:55:05.381,2024-01-03 10:55:05.381,100,1.2043333,72.26,4.0,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:50:00.000,b174c615-560c-41e0-9917-4e69a30fd387,
60000,4,0,101,2024-01-03 10:50:00.000,,,2024-01-03 10:55:05.402,2024-01-03 10:55:05.402,101,1.2533332,75.2,4.04,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:51:00.000,e8bd5919-b494-4212-be77-f6c658b84cdc,
60000,4,0,103,2024-01-03 10:51:00.000,,,2024-01-03 10:55:05.423,2024-01-03 10:55:05.423,103,1.2875,77.25,4.12,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:52:00.000,17d20043-747e-432a-adea-a68927ac1231,
60000,4,0,101,2024-01-03 10:52:00.000,,,2024-01-03 10:55:05.436,2024-01-03 10:55:05.436,101,1.2555001,75.33,4.04,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:53:00.000,c87b7468-32ce-410d-b744-b99fb5d2a156,
60000,4,0,100,2024-01-03 10:53:00.000,,,2024-01-03 10:55:05.447,2024-01-03 10:55:05.447,100,1.2443335,74.66,4.0,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:54:00.000,2ba956da-60e2-47b5-9f94-044a2385987f,
60000,4,0,106,2024-01-03 10:54:00.000,,,2024-01-03 10:55:05.468,2024-01-03 10:55:05.468,106,1.3248332,79.49,4.24,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:55:00.000,36629ed4-2038-4d90-9089-0f4d921aae32,
56920,4,0,95,2024-01-03 10:55:00.000,,,2024-01-03 10:59:11.979,2024-01-03 10:59:11.979,95,1.25,71.15,3.8,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:56:00.000,244e789c-547a-47c8-beb6-90d3b9899eb8,
60000,4,0,104,2024-01-03 10:56:00.000,,,2024-01-03 10:59:12.015,2024-01-03 10:59:12.015,104,1.3008333,78.05,4.16,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:57:00.000,dd15c8ad-e8f2-4788-a51a-f77481343c31,
20854,4,0,32,2024-01-03 10:57:00.000,,,2024-01-03 10:59:12.039,2024-01-03 10:59:12.039,33,1.1666666,24.33,1.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:58:00.000,175ed424-036d-4171-93dc-49c8da42ccb2,
47630,4,0,53,2024-01-03 10:58:00.000,,,2024-01-03 10:59:12.082,2024-01-03 10:59:12.082,83,1.0833334,51.6,5.23,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 10:59:00.000,e01b4c12-700f-47b0-b036-4639f5574c24,
22695,4,2,31,2024-01-03 11:13:00.000,,,2024-01-03 11:13:47.406,2024-01-03 11:13:42.178,33,1.1244502,25.52,1.4499999,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 11:14:00.000,3ca6300b-aa4a-4677-994a-559b65dca317,
4258,4,0,8,2024-01-03 11:16:00.000,,,2024-01-03 11:17:56.317,2024-01-03 11:17:56.317,8,1.4722222,6.27,0.28,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 11:17:00.000,d34b07f9-549e-4be1-ac94-6064a2858bb0,
4277,4,0,7,2024-01-03 11:47:00.000,,,2024-01-03 11:55:03.382,2024-01-03 11:55:03.382,7,1.1666666,4.99,0.26,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 11:48:00.000,a20a53db-365c-439d-b95c-dffaf6293fa1,
9634,4,0,14,2024-01-03 12:11:00.000,,,2024-01-03 12:13:04.339,2024-01-03 12:13:04.339,14,1.0555556,10.17,0.53,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 12:12:00.000,0620608d-8546-4ef5-b531-8176df180d5c,
5136,4,0,8,2024-01-03 12:34:00.000,,,2024-01-03 12:35:04.220,2024-01-03 12:35:04.220,8,1.1388888,5.85,0.29,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 12:35:00.000,3a2d2d73-501d-4339-b4ee-2e8a68a4e6ea,
21854,4,0,19,2024-01-03 12:35:00.000,,,2024-01-03 12:38:00.591,2024-01-03 12:38:00.591,43,1.1388888,24.89,1.72,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 12:36:00.000,82ad172a-a688-4d2a-a2b5-7e4d63610d68,
30898,4,0,13,2024-01-03 12:37:00.000,,,2024-01-03 12:38:00.655,2024-01-03 12:38:00.655,59,0.9722222,30.04,4.77,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 12:38:00.000,92af3e4d-9713-46dd-b5d0-a06e3b205144,
7886,4,0,10,2024-01-03 12:38:00.000,,,2024-01-03 12:38:22.720,2024-01-03 12:38:19.386,10,0.88888884,7.0099993,0.37999997,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 12:39:00.000,5d2fa7e0-9425-4b52-b1d9-b5f44c897094,
37123,4,0,55,2024-01-03 12:39:00.000,,,2024-01-03 12:55:03.198,2024-01-03 12:55:03.198,58,1.1388888,42.28,2.3,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 12:40:00.000,9e75960b-f7ad-4d53-9350-e04a09e91eda,
6471,4,0,13,2024-01-03 13:09:00.000,,,2024-01-03 13:15:03.209,2024-01-03 13:15:03.209,10,1.1111112,7.19,0.38,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:10:00.000,8a44ca70-f2e8-453b-b618-bf856ad1709a,
47696,4,0,55,2024-01-03 13:10:00.000,,,2024-01-03 13:15:03.232,2024-01-03 13:15:03.232,116,1.4722222,70.22,3.96,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:11:00.000,0cbbce92-a95a-4417-8c9c-0e96ab3d0977,
11611,4,0,15,2024-01-03 13:11:00.000,,,2024-01-03 13:15:03.240,2024-01-03 13:15:03.240,29,1.4166666,16.45,0.99,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:12:00.000,ae8a2075-624e-41b3-9e25-bcfa164ebe6c,
44685,4,0,78,2024-01-03 13:12:00.000,,,2024-01-03 13:15:03.263,2024-01-03 13:15:03.263,78,1.3055556,58.34,3.06,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:13:00.000,e2348f41-bafe-4d5d-b1c6-6dd2a2d7dfb1,
60000,4,0,106,2024-01-03 13:13:00.000,,,2024-01-03 13:15:03.279,2024-01-03 13:15:03.279,106,1.331,79.86,4.24,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:14:00.000,ec9fc6af-a4ac-41f1-8aba-595fcccedba1,
60000,4,0,105,2024-01-03 13:14:00.000,,,2024-01-03 13:15:03.296,2024-01-03 13:15:03.296,105,1.3128333,78.77,4.2,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:15:00.000,feed799d-2269-4aa6-b146-b492e186a6d4,
49851,4,0,55,2024-01-03 13:15:00.000,,,2024-01-03 13:22:22.499,2024-01-03 13:22:22.499,87,1.1666666,58.16,5.54,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:16:00.000,a56ba71b-c76f-4ab6-9d3a-94cef6491a56,
54951,4,0,77,2024-01-03 13:16:00.000,,,2024-01-03 13:22:22.528,2024-01-03 13:22:22.528,89,1.1666666,64.11,4.06,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:17:00.000,60aabbd1-9852-4e3e-9fe6-2f691c3edce5,
13887,4,0,18,2024-01-03 13:18:00.000,,,2024-01-03 13:22:22.559,2024-01-03 13:22:22.559,18,0.9166667,12.73,0.7,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:19:00.000,a13e1878-2750-42b8-b14d-ecf1a721cb97,
15783,4,0,23,2024-01-03 13:19:00.000,,,2024-01-03 13:22:22.600,2024-01-03 13:22:22.600,23,1.0555556,16.66,0.92,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:20:00.000,2214bf6c-f228-4976-aa04-3ccd987b5a94,
6061,4,0,11,2024-01-03 13:22:00.000,,,2024-01-03 13:22:59.455,2024-01-03 13:22:59.455,11,1.3611112,8.25,0.38,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 13:23:00.000,905da9bd-e671-4d4c-bbff-bdab8977730c,
9360,4,0,7,2024-01-03 14:20:00.000,,,2024-01-03 14:22:43.166,2024-01-03 14:22:43.166,14,1.0277778,9.62,0.59,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:21:00.000,57cb6cae-ad15-4d51-9e40-20889098442f,
46866,4,0,76,2024-01-03 14:41:00.000,,,2024-01-03 14:52:26.449,2024-01-03 14:52:26.449,76,1.1944444,55.98,2.98,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:42:00.000,02f3bea3-cc99-4289-9aa8-d28e801a4c4b,
35980,4,0,13,2024-01-03 14:42:00.000,,,2024-01-03 14:52:26.477,2024-01-03 14:52:26.477,119,1.5555556,55.97,3.83,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:43:00.000,4f14ed74-408e-4326-a7f6-68c2df3451ff,
44463,4,0,47,2024-01-03 14:43:00.000,,,2024-01-03 14:52:26.521,2024-01-03 14:52:26.521,109,1.4722222,65.46,3.97,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:44:00.000,4df7fd42-5f18-4907-b397-829da1f5959a,
59192,4,0,94,2024-01-03 14:44:00.000,,,2024-01-03 14:52:26.545,2024-01-03 14:52:26.545,100,1.25,73.99,4.05,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:45:00.000,7754462b-1ef9-44dd-ae83-6f87dea53980,
60000,4,0,103,2024-01-03 14:45:00.000,,,2024-01-03 14:52:26.613,2024-01-03 14:52:26.613,102,1.2739999,76.44,4.08,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:46:00.000,eed196ee-d926-4bb5-80dc-e2e5d927d7f4,
60000,4,0,105,2024-01-03 14:46:00.000,,,2024-01-03 14:52:26.671,2024-01-03 14:52:26.671,105,1.3125,78.75,4.2,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:47:00.000,6aa64039-6a25-4c39-8b25-7b6cb5088cae,
60000,4,0,104,2024-01-03 14:47:00.000,,,2024-01-03 14:52:26.704,2024-01-03 14:52:26.704,104,1.2990001,77.94,4.16,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:48:00.000,238b5cb5-f194-48fb-8692-8074ffff858c,
60000,4,0,103,2024-01-03 14:48:00.000,,,2024-01-03 14:52:26.728,2024-01-03 14:52:26.728,103,1.2861665,77.17,4.12,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:49:00.000,34e24b3d-cecf-408b-97e1-e4c83857208f,
60000,4,0,103,2024-01-03 14:49:00.000,,,2024-01-03 14:52:26.761,2024-01-03 14:52:26.761,103,1.2875,77.25,4.12,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:50:00.000,a385dcc5-9019-4261-a701-272010497310,
53111,4,0,78,2024-01-03 14:50:00.000,,,2024-01-03 14:52:26.810,2024-01-03 14:52:26.810,107,1.3611112,72.29,3.99,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:51:00.000,6d8a854d-9fa7-440e-b9c1-e9b1d09a1093,
41542,4,0,57,2024-01-03 14:51:00.000,,,2024-01-03 14:52:26.863,2024-01-03 14:52:26.863,78,1.3333334,55.39,2.82,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 14:52:00.000,1766e34d-accc-484f-819d-d84b82029313,
32920,4,0,55,2024-01-03 15:06:00.000,,,2024-01-03 15:15:02.348,2024-01-03 15:15:02.348,55,1.25,41.15,2.11,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 15:07:00.000,d32bb775-221d-4969-b1cb-945f0373033c,
47451,4,0,31,2024-01-03 15:07:00.000,,,2024-01-03 15:15:02.372,2024-01-03 15:15:02.372,104,1.3055556,61.95,5.56,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 15:08:00.000,b0dc74b8-4762-46e0-ae7a-cecdf7e49a94,
58754,4,0,99,2024-01-03 15:08:00.000,,,2024-01-03 15:15:02.391,2024-01-03 15:15:02.391,108,1.3333334,78.34,5.36,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 15:09:00.000,edfa5c55-7536-4886-b800-5039edd68605,
60000,4,0,106,2024-01-03 15:09:00.000,,,2024-01-03 15:15:02.427,2024-01-03 15:15:02.427,106,1.328,79.68,4.24,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 15:10:00.000,a1e14a5c-96f9-4b28-91b9-732b887bd88c,
60000,4,0,106,2024-01-03 15:10:00.000,,,2024-01-03 15:15:02.459,2024-01-03 15:15:02.459,106,1.3293333,79.76,4.24,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 15:11:00.000,1d481c29-df50-4c2a-b0c0-625d146cee60,
53888,4,0,90,2024-01-03 15:11:00.000,,,2024-01-03 15:15:02.475,2024-01-03 15:15:02.475,90,1.25,67.36,3.57,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 15:12:00.000,ba86d67d-d3cd-4708-a4ac-bc3a8e955b18,
13176,4,0,20,2024-01-03 15:12:00.000,,,2024-01-03 15:15:02.581,2024-01-03 15:15:02.581,20,1.1111112,14.64,0.77,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 15:13:00.000,4f3c434c-1256-40bb-8019-a12ab1d2f0eb,
4131,4,0,7,2024-01-03 17:27:00.000,,,2024-01-03 17:35:03.314,2024-01-03 17:35:03.314,7,1.2222222,5.05,0.26,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:28:00.000,b4568f4c-8c1d-4a26-873f-f8e3252a1c62,
5110,4,0,8,2024-01-03 17:30:00.000,,,2024-01-03 17:35:03.338,2024-01-03 17:35:03.338,8,1.1388888,5.82,0.29,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:31:00.000,4b1dce65-ab41-44fc-ac88-40a45925c723,
17757,4,0,24,2024-01-03 17:31:00.000,,,2024-01-03 17:35:03.358,2024-01-03 17:35:03.358,34,1.3611112,24.17,1.26,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:32:00.000,a6f94ae2-5ccd-49b3-a744-a1b0d3b7239b,
60000,4,0,102,2024-01-03 17:32:00.000,,,2024-01-03 17:35:03.383,2024-01-03 17:35:03.383,102,1.27,76.2,4.08,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:33:00.000,20ace5ad-aaf1-4e2d-8649-92778d7e4e2f,
60000,4,0,99,2024-01-03 17:33:00.000,,,2024-01-03 17:35:03.398,2024-01-03 17:35:03.398,99,1.2210001,73.26,3.96,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:34:00.000,fffaf23f-efdc-48ab-8458-f371f11a89cf,
60000,4,0,104,2024-01-03 17:34:00.000,,,2024-01-03 17:35:03.413,2024-01-03 17:35:03.413,104,1.2969999,77.82,4.16,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:35:00.000,06f21a67-7fcb-441e-8b9d-8115e0d77e6a,
55689,4,0,96,2024-01-03 17:35:00.000,,,2024-01-03 17:38:13.624,2024-01-03 17:38:13.624,100,1.3611112,75.8,3.85,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:36:00.000,66fa130d-b258-44ef-9d93-efb05ebc6b27,
53464,4,0,69,2024-01-03 17:36:00.000,,,2024-01-03 17:38:13.689,2024-01-03 17:38:13.689,102,1.25,66.83,3.95,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:37:00.000,de9c727b-52cb-449c-9fe5-9f72341be638,
35676,4,0,53,2024-01-03 17:37:00.000,,,2024-01-03 17:38:13.751,2024-01-03 17:38:13.751,53,1.0833334,38.65,2.09,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:38:00.000,82e172b5-b214-4ca0-836c-d208a9315086,
60000,4,0,106,2024-01-03 17:52:00.000,,,2024-01-03 17:55:05.241,2024-01-03 17:55:05.241,106,1.3161668,78.97,4.18,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:53:00.000,b961e1bb-bec3-45e0-b6df-cc77e1bfc010,
57615,4,0,84,2024-01-03 17:53:00.000,,,2024-01-03 17:55:05.269,2024-01-03 17:55:05.269,103,1.25,72.02,5.61,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:54:00.000,5c16c71d-1e64-4cb1-9e89-648ccecc2ba5,
60000,4,0,107,2024-01-03 17:54:00.000,,,2024-01-03 17:55:05.304,2024-01-03 17:55:05.304,107,1.343,80.58,4.28,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:55:00.000,e2c998a7-483f-45eb-a561-09aec4c4b071,
56834,4,0,100,2024-01-03 17:55:00.000,,,2024-01-03 18:08:37.267,2024-01-03 18:08:37.267,100,1.3333334,75.78,4.0,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:56:00.000,4b5efec9-40a7-4b66-b78d-9988436e9a56,
60000,4,0,108,2024-01-03 17:56:00.000,,,2024-01-03 18:08:37.285,2024-01-03 18:08:37.285,108,1.3629999,81.78,4.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:57:00.000,78c9e4c4-9e08-4f1e-9fc9-28296f9143cb,
60000,4,0,107,2024-01-03 17:57:00.000,,,2024-01-03 18:08:37.322,2024-01-03 18:08:37.322,107,1.3498333,80.99,4.28,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:58:00.000,99573f24-505d-4273-abca-1e86a2af0823,
60000,4,0,105,2024-01-03 17:58:00.000,,,2024-01-03 18:08:37.352,2024-01-03 18:08:37.352,105,1.3125,78.75,4.2,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 17:59:00.000,2b93be9d-9090-4cfa-b985-229322c56283,
60000,4,0,105,2024-01-03 17:59:00.000,,,2024-01-03 18:08:37.372,2024-01-03 18:08:37.372,105,1.3125,78.75,4.2,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-03 18:00:00.000,ba44fb91-5a25-473c-9e58-759b92190253,
